YEAR,AC,CANDIDATE,SEX,PARTY,VOTES
1967,CHERTHALA,T . K . S . NAMBOODIRI,M,KEC,"6695.0"
1967,CHERTHALA,P . S . DAMODARAN,M,IND,"1615.0"
1967,MARARIKULAM,S . DAMODARAN,M,CPM,"30277.0"
1967,MARARIKULAM,D . KRISHNAN,F,INC,"18246.0"
1967,MARARIKULAM,T . MATHEW,M,KEC,"5064.0"
1967,ALLEPPEY,T. V. THOMAS,M,CPI,"28880.0"
1967,ALLEPPEY,G. C . IYER,M,INC,"15554.0"
1967,ALLEPPEY,M . S . RAMACHANDRAN,M,SWA,"5142.0"
1967,ALLEPPEY,S . N . SHENOY,M,BJS,"509.0"
1967,AMBALAPUZHA,V . S . ACHYUTHANANDAN,M,CPM,"26627.0"
1967,AMBALAPUZHA,A . ACHYUTHAN,M,INC,"17112.0"
1967,AMBALAPUZHA,K . N . R . NAIR,M,KEC,"4971.0"
1967,AMBALAPUZHA,C . PANKAJAKSHAN,M,IND,"1599.0"
1967,KUTTANAD,K . K . K . PILLAI,M,IND,"23797.0"
1967,KUTTANAD,T . JOHN,M,KEC,"16633.0"
1967,KUTTANAD,M . C . JOSEPH,M,INC,"8508.0"
1967,HARIPAD,C . B . C . WARRIER,M,CPM,"28199.0"
1967,HARIPAD,K . P . R . NAIR,M,INC,"27079.0"
1967,HARIPAD,H.S. PILLAI,M,PSP,"1375.0"
1967,KAYAMKULAM,P. K. KUNGU,M,SSP,"27227.0"
1967,KAYAMKULAM,T . PRABHAKARAN,M,INC,"23446.0"
1967,KAYAMKULAM,K . P . PILLAI,M,IND,"1423.0"
1967,THIRUVALLA,E . J. JACOB,M,KEC,"18970.0"
1967,THIRUVALLA,P . K . MATHEW,M,SSP,"16992.0"
1967,THIRUVALLA,K . K . JOSEPH,M,INC,"14586.0"
1967,THIRUVALLA,KUNJAN,M,IND,"239.0"
1967,KALLOOPPARA,G.THOMAS,M,INC,"17267.0"
1967,KALLOOPPARA,N. T. GEORGE,M,CPM,"13668.0"
1967,KALLOOPPARA,T. T. KURUVILA,M,KEC,"12389.0"
1967,KALLOOPPARA,R. PILLAI,M,IND,"455.0"
1967,KALLOOPPARA,T.M. MATHEWS,M,IND,"295.0"
1967,KALLOOPPARA,P. MATHAI,M,IND,"168.0"
1967,ARANMULA,P.N. CHANDRASENAN,M,SSP,"19665.0"
1967,ARANMULA,K. V. NAIR,M,INC,"16743.0"
1967,ARANMULA,M.G. PILLAI,M,KEC,"11131.0"
1967,CHENGANNUR,P.G.P. PILLAI,M,CPM,"17524.0"
1967,CHENGANNUR,N.S.K. PILLAI,M,INC,"16004.0"
1967,CHENGANNUR,K . R . S . AMMA,F,KEC,"14268.0"
1967,CHENGANNUR,K . THOMAS,M,IND,"1145.0"
1967,CHENGANNUR,C . T . MASTER,M,IND,"831.0"
1967,CHENGANNUR,T . K . RAJAN,M,BJS,"636.0"
1967,MAVELIKARA,G . G . PILLAI,M,SSP,"26669.0"
1967,MAVELIKARA,K . K . C . PILLAI,M,INC,"23226.0"
1967,MAVELIKARA,R . R . NAIR,M,KEC,"1934.0"
1967,MAVELIKARA,S . N . PILLA,F,IND,"249.0"
1967,PANDALAM,P. K. KUNJACHAN,M,CPM,"27740.0"
1967,PANDALAM,T . K . KALI,M,INC,"22825.0"
1967,PANDALAM,T . PRAKASH,M,KEC,"1403.0"
1967,PANDALAM,K . KOCHUKUNJU,M,IND,"1106.0"
1967,RANNI,M . K . DIVAKARAN,M,CPI,"18628.0"
1967,RANNI,N . J . MATHEWS,M,INC,"12795.0"
1967,RANNI,E . M . THMAS,M,KEC,"11304.0"
1967,PATHANAMTHITTA,K. K. NAIR,M,IND,"26351.0"
1967,PATHANAMTHITTA,V . IDICULA,M,KEC,"16208.0"
1967,PATHANAMTHITTA,N . G . CHACKO,M,INC,"11016.0"
1967,KONNI,P . P . R . M . PILLAI,M,CPI,"24775.0"
1967,KONNI,P. J. THOMAS,M,INC,"21733.0"
1967,KONNI,K .P . NAIR,M,KEC,"1769.0"
1967,PATHANAPURAM,P . K . RAGHWAN,M,CPI,"23401.0"
1967,PATHANAPURAM,P . K . RAMACHANDRADAS,M,INC,"11520.0"
1967,PATHANAPURAM,K . KUNJU,M,KEC,"6556.0"
1967,PUNALOOR,M . N . G . NAIR,M,CPI,"23931.0"
1967,PUNALOOR,P . C . BABY,M,INC,"18794.0"
1967,PUNALOOR,P . M . SAMUEL,M,KEC,"2158.0"
1967,PUNALOOR,P . R . PILLAI,M,IND,"424.0"
1967,PUNALOOR,P . GOPINATHAN,M,IND,"184.0"
1967,CHADAYAMANGALAM,D . D . POTTI,M,SSP,"29980.0"
1967,CHADAYAMANGALAM,B . PILLAI,M,INC,"18122.0"
1967,CHADAYAMANGALAM,M . BAVA,M,KEC,"705.0"
1967,KOTTARAKKARA,E . C . NAIR,M,CPI,"24672.0"
1967,KOTTARAKKARA,R . B . PILLAI,M,KEC,"23112.0"
1967,KOTTARAKKARA,C. M. STEPHEN,M,INC,"10211.0"
1967,KUNNATHUR,K . C . S . SASTRY,M,IND,"26510.0"
1967,KUNNATHUR,T . KESAVAN,M,INC,"13559.0"
1967,KUNNATHUR,N . S . KOCHUKUNJU,M,KEC,"7014.0"
1967,KUNNATHUR,M . K . VELAYUDHAN,M,IND,"1019.0"
1967,ADOOR,RAMALINGOM,M,CPI,"25804.0"
1967,ADOOR,P. RAGHAVAN,M,IND,"12970.0"
1967,ADOOR,G . B . PILLAI,M,INC,"12384.0"
1967,KRISHNAPURAM,P . U . PILLAI,M,CPI,"29134.0"
1967,KRISHNAPURAM,M . K . HEMACHANDRAN,M,INC,"18810.0"
1967,KRISHNAPURAM,M . K . HEMACHANDRAN,M,INC,"18810.0"
1967,KRISHNAPURAM,K . P . J . PILLAI,M,KEC,"1629.0"
1967,KARUNAGAPALLY,B . JOHN,M,IND,"32227.0"
1967,KARUNAGAPALLY,K . V . S . PANNIKAR,M,INC,"20184.0"
1967,KARUNAGAPALLY,K . JALALUDHIN,M,KEC,"1729.0"
1967,KARUNAGAPALLY,K . CHELLAPPAN,M,IND,"949.0"
1967,QUILON,T. K. DIVAKARAN,M,IND,"29075.0"
1967,QUILON,H . AUSTIN,M,INC,"19324.0"
1967,QUILON,T . FARIA,M,KEC,"2317.0"
1967,QUILON,R . KESAVAN,M,IND,"411.0"
1967,KUNDARA,P. K. SUKUMARAN,M,CPM,"28882.0"
1967,KUNDARA,V . S . PILLAI,M,INC,"23288.0"
1967,KUNDARA,A . K . NICHOLAS,M,KEC,"4432.0"
1967,KUNDARA,P . P . PILLAI,M,IND,"420.0"
1967,ERAVIPURAM,R. S. UNNI,M,IND,"31083.0"
1967,ERAVIPURAM,K.KRISHNAN,M,INC,"17935.0"
1967,CHATHANOOR,P . RAVINDRAN,M,CPI,"27181.0"
1967,CHATHANOOR,P . RAVINDRAN,M,CPI,"27181.0"
1967,CHATHANOOR,S . T . PILLAI,M,KEC,"15972.0"
1967,CHATHANOOR,K . N . G . KURUF,M,INC,"6271.0"
1967,VARKALA,A . MAJID,M,CPI,"24796.0"
1967,VARKALA,S . HAMEED,M,INC,"17885.0"
1967,ATTINGAL,K.P.K.DAS,M,CPM,"26871.0"
1967,ATTINGAL,B.PURUSHOTHAMAN,M,INC,"21826.0"
1967,KILIMANOOR,C. K. BALAKRISHNAN,M,CPM,"25932.0"
1967,KILIMANOOR,K.P. MADHAVAN,M,INC,"19422.0"
1967,VAMANAPURAM,N.V.PILLAI,M,CPM,"24270.0"
1967,VAMANAPURAM,M.K.PILLAI,M,INC,"16305.0"
1967,ARYANAD,M. MAJEED,M,SSP,"18350.0"
1967,ARYANAD,V.SANKARAN,M,INC,"14749.0"
1967,ARYANAD,M.SREEKUMAR,M,IND,"2279.0"
1967,ARYANAD,M.SREEKUMAR,M,IND,"2279.0"
1967,NEDUMANGAD,K.G.K.PALLAI,M,CPI,"20584.0"
1967,NEDUMANGAD,S.V.NAIR,M,INC,"14931.0"
1967,NEDUMANGAD,P.N.NAIR,M,IND,"3721.0"
1967,KAZHAKKOOTTAM,M.H.SAHIB,M,MUL,"22008.0"
1967,KAZHAKKOOTTAM,N.L.VAIDYAN,M,INC,"20694.0"
1967,KAZHAKKOOTTAM,N.G.PILLAI,M,PSP,"5820.0"
1967,TRIVANDRUM I,B.M.NAIR,M,SSP,"22152.0"
1967,TRIVANDRUM I,M . N . G . NAIR,M,INC,"19931.0"
1967,TRIVANDRUM I,A.MADASWAMI,M,PSP,"1758.0"
1967,TIRVANDRUM I I,K. C. VAMADEVAN,M,IND,"27806.0"
1967,TIRVANDRUM I I,W.SEBASTIAN,M,INC,"21744.0"
1967,TIRVANDRUM I I,P.A.M.BASHEER,M,PSP,"1165.0"
1967,TIRVANDRUM I I,N.SUKUMARAN,M,SWA,"862.0"
1967,TIRVANDRUM I I,I.HAMEED,M,IND,"215.0"
1967,NEMOM,M. SADASIVAN,M,CPM,"22800.0"
1967,NEMOM,P.N.NAIR,M,INC,"19764.0"
1967,NEMOM,T.A.PILLAI,M,IND,"1269.0"
1967,KOVALAM,J.C.MORAES,M,IND,"18588.0"
1967,KOVALAM,M.K.NADAR,M,INC,"18191.0"
1967,KOVALAM,P.R.NADAR,M,IND,"693.0"
1967,KOVALAM,P.CHELLAPPAN,M,IND,"654.0"
1967,VILAPPIL,C.S.N.NAIR,M,SSP,"25104.0"
1967,VILAPPIL,M.B.NAIR,M,INC,"21128.0"
1967,VILAPPIL,M. KRISHNAN,M,IND,"934.0"
1967,NEYYATTINKARA,R.G.NAIR,M,INC,"24038.0"
1967,NEYYATTINKARA,M.SATHIANESAN,M,CPM,"22839.0"
1967,NEYYATTINKARA,M.SATHIANESAN,M,CPM,"22839.0"
1967,PARASSALA,N. GAMALIEL,M,INC,"23299.0"
1967,PARASSALA,V.TITUS,M,IND,"17095.0"
1970,MANJESHWAR,M. RAMAPPA,M,CPI,"18686.0"
1970,MANJESHWAR,M. RAMAPPA,M,CPI,"18686.0"
1970,MANJESHWAR,U.P.KUNIKULLAYA,M,IND,"17491.0"
1970,MANJESHWAR,B. M. RAMAYYA SHETTY,M,CPM,"13634.0"
1970,KASARGOD,B. M. ABDUL RAHIMAN,M,IND,"27113.0"
1970,KASARGOD,K. P. BALLAKURAYA,M,IND,"18736.0"
1970,KASARGOD,N. RAMANNA RAI,M,CPM,"14062.0"
1970,HOSDRUG,N. K. BALAKRISHNAN,M,PSP,"29568.0"
1970,HOSDRUG,K. V. MOHANLAL,M,SOP,"22224.0"
1970,HOSDRUG,K. G. MARAR,M,BJS,"9793.0"
1970,NILESWAR,V. V. KUNHAMBU,M,CPM,"34719.0"
1970,NILESWAR,A. P. ABDULLA,M,MUL,"29348.0"
1970,EDAKKAD,N. RAMAKRISHNAN,M,INC,"31199.0"
1970,EDAKKAD,C. KANNAN,M,CPM,"27559.0"
1970,EDAKKAD,T. K. SRENIVASAN,M,NCO,"4835.0"
1970,CANNANORE,N. K. KUMARAM,M,IND,"33544.0"
1970,CANNANORE,E. AHAMMED,M,MUL,"30543.0"
1970,CANNANORE,P. NARAYANAN,M,IND,"320.0"
1970,MADAYI,M. V. RAGHAVAN,M,CPM,"31932.0"
1970,MADAYI,P. SREEDHARAN,M,INC,"24151.0"
1970,MADAYI,K .G. MALLAR,M,IND,"4124.0"
1970,MADAYI,K. P. R. GOPALAN,M,IND,"1946.0"
1970,PAYYANNUR,A. V. KUNHAMBU,M,CPM,"32499.0"
1970,PAYYANNUR,V. P. NARAYANA PODUVAL,M,INC,"24878.0"
1970,PAYYANNUR,T. T. JOSEPH,M,IND,"4910.0"
1970,TALIPARAMBA,C. P. GOVINDAN NAMBIAR,M,INC,"31435.0"
1970,TALIPARAMBA,K. P. RAGHAVA PODVVAL,M,CPM,"30526.0"
1970,TALIPARAMBA,ZACHARIA CHERUNILAM,M,KEC,"4850.0"
1970,TALIPARAMBA,PATTATHIL RAGHAVAN,M,IND,"4146.0"
1970,TALIPARAMBA,KUTTAPPAN RAMAN,M,IND,"559.0"
1970,IRIKKUR,A. KUNHIKANNAN,M,CPM,"28766.0"
1970,IRIKKUR,T. LOHITHAKSHAN,M,RSP,"27098.0"
1970,IRIKKUR,K. P. R. GOPALAN,M,IND,"1663.0"
1970,IRIKKUR,T.S. SCARIA,M,IND,"1569.0"
1970,KUTHUPARAMBA,PINARAYI VIJAYAN,M,CPM,"28281.0"
1970,KUTHUPARAMBA,THAYATH RAGHAVAN,M,PSP,"27538.0"
1970,KUTHUPARAMBA,P. BALGANGA DHARAN,M,NCO,"4297.0"
1970,KUTHUPARAMBA,K. C. NANDADAN,M,IND,"422.0"
1970,TELLICHERRY,N. E. BALARAM,M,CPI,"28171.0"
1970,TELLICHERRY,T. KUNHANANDAN,M,IND,"26711.0"
1970,TELLICHERRY,K. GOPALAKRISHNAN,M,NCO,"6209.0"
1970,PERINGALAM,SOOPI K. M.,M,ISP,"34003.0"
1970,PERINGALAM,V. ASHOKAN,M,INC,"25559.0"
1970,NORTH WYNAD,M. V. RAJAN,M,INC,"26301.0"
1970,NORTH WYNAD,M. KARIYAN,M,IND,"15888.0"
1970,NORTH WYNAD,PUTHUSSERY VIJAYAN,M,KEC,"3286.0"
1970,NORTH WYNAD,A. CHAPPAN,M,IND,"1800.0"
1970,NORTH WYNAD,K. V. KOLU,M,IND,"1229.0"
1970,BADAGARA,M. KRISHNAN,M,ISP,"31716.0"
1970,BADAGARA,P. RAGHAVAN NAIR,M,INC,"29407.0"
1970,NADAPURAM,M. KUMARAN MASTER,M,CPI,"34761.0"
1970,NADAPURAM,E. V. KUMARAN,M,CPM,"30559.0"
1970,NADAPURAM,C. K. NANU,M,IND,"1313.0"
1970,NADAPURAM,P. K. KRISHNAN,M,IND,"1208.0"
1970,MEPPAYUR,A . V. ABDURAHIMAN,M,MUL,"30759.0"
1970,MEPPAYUR,M. K. KELU,M,CPM,"28408.0"
1970,MEPPAYUR,C. H. KUNHI KRISHNAKURUP,M,NCO,"3618.0"
1970,QUILANDY,E. NARAYANAN NAIR,M,INC,"37023.0"
1970,QUILANDY,P. K. APPAJAIR,M,ISP,"33386.0"
1970,PERAMBRA,K.G. ADYOSI,M,INC,"35383.0"
1970,PERAMBRA,V. V. DAKSHINAMORTHY,M,CPM,"31304.0"
1970,PERAMBRA,T. O. SEBASTIAN,M,KEC,"1739.0"
1970,BALUSSERI,A. C. SHANAMKHADAS,M,INC,"30896.0"
1970,BALUSSERI,P. K. SANKARANKUTTY,M,SOP,"29699.0"
1970,BALUSSERI,M . S . RAMACHANDRAN,M,IND,"3914.0"
1970,KUNNAMANGALAM,P. V. S. M. POOKOYA THANGAL,M,MUL,"35599.0"
1970,KUNNAMANGALAM,KUTTY KRISHAN NAIRIR,M,ISP,"23945.0"
1970,KUNNAMANGALAM,B. P. MOIDEEN,M,IND,"1296.0"
1970,KUNNAMANGALAM,P. K. SEYDU,M,IND,"584.0"
1970,KALPETTA,P. CYRIAC JOHN,M,INC,"29950.0"
1970,KALPETTA,K. K. ABOO,M,SOP,"19509.0"
1970,KALPETTA,T. A. MATHEW,M,KEC,"5380.0"
1970,SOUTH WYNAD,K. RAGHAVAN MASTER,M,INC,"28337.0"
1970,SOUTH WYNAD,M. RAMUNNI,M,SOP,"16123.0"
1970,SOUTH WYNAD,ATUVAYI RAMAN,M,NCO,"3954.0"
1970,CALICUT I,P. V. SANKANA NARAYANAN,M,INC,"30416.0"
1970,CALICUT I,THAY T. SANKARAN,M,IND,"26619.0"
1970,CALICUT I,M. KAMALAM,M,NCO,"8003.0"
1970,CALICUT  II,KALPALLY MADHAVA MENON,M,IND,"29946.0"
1970,CALICUT  II,P. M. ABOOBACKAR,M,MUL,"26803.0"
1970,CALICUT  II,P. S. GIREESH,M,IND,"2829.0"
1970,CALICUT  II,P. S. GIREESH,M,IND,"2829.0"
1970,BEYPORE,K. CHATHUNNI MASTER,M,CPM,"30260.0"
1970,BEYPORE,P. K. UMMAR KHAN,M,MUL,"27945.0"
1970,BEYPORE,K. C. SANKARAN,M,BJS,"7154.0"
1970,BEYPORE,N. V. KUNHAN NAIR,M,IND,"2373.0"
1970,TIRURANGADI,K. AVUKADARKUTTY NAHA,M,MUL,"32608.0"
1970,TIRURANGADI,KUNHALIKUTTY ALIAS,M,IND,"31893.0"
1970,TIRURANGADI,SAIDALAVI,M,IND,"329.0"
1970,TANUR,SAYED UMMER BHAFAKI,M,MUL,"35960.0"
1970,TANUR,U.K. DAMODARAN,M,IND,"13813.0"
1970,TIRUR,K. M. KUTTY,M,MUL,"28634.0"
1970,TIRUR,R. MUHAMMED,M,IND,"24842.0"
1970,TIRUR,P. GOVINDAKUTTY,M,IND,"3049.0"
1970,MANKADA,M. MOIDEEN KUTTY,M,MUL,"30779.0"
1970,MANKADA,PALOLI MAHAMMED KUTTY,M,CPM,"24438.0"
1970,KONDOTTY,C H MD KOYA HAJI,M,MUL,"40208.0"
1970,KONDOTTY,MOOSA HAJI,M,IND,"22612.0"
1970,KONDOTTY,MOOSA HAJI,M,IND,"22612.0"
1970,KONDOTTY,T. K. IMBICHIKOYA,M,IND,"2793.0"
1970,MALAPPURAM,U. A. BEERAN,M,MUL,"39682.0"
1970,MALAPPURAM,V. T. N. KUTTY NAIR,M,IND,"22379.0"
1970,MANJERI,K. P. RAMAN,M,MUL,"23882.0"
1970,MANJERI,O. KOWAN,M,ISP,"17190.0"
1970,MANJERI,K. P. CHELLI,M,IND,"1116.0"
1970,NILAMBUR,M. P. GANGADHARAN,M,INC,"26798.0"
1970,NILAMBUR,P. V. KUNHIKANNAN,M,CPM,"23987.0"
1970,NILAMBUR,ANTONY VETTIKKADU,M,KEC,"1682.0"
1970,PERINTHALMANNA,K. S. THANGAL,M,MUL,"28436.0"
1970,PERINTHALMANNA,E. K. IMBICHI BAVA,M,CPM,"23865.0"
1970,PONNANI,HAJEE M. V. HYDROS,M,IND,"31329.0"
1970,PONNANI,V. P. CHERUKOYATHANGAL,M,MUL,"27207.0"
1970,PONNANI,T. P. VINODINI AMMA,M,IND,"3604.0"
1970,THRITHALA,V. EACHARAN,M,IND,"25822.0"
1970,THRITHALA,E. T. KUNHAN,M,CPM,"24690.0"
1970,THRITHALA,P. K. AMBIKA,M,IND,"2660.0"
1970,KUTTIPPURAM,CHAKKERI AHAMMED KUTTY,M,MUL,"30081.0"
1970,KUTTIPPURAM,M. HABEEBURAHIMAN,M,IND,"23870.0"
1970,PATTAMBI,E. M. S. NAMBUDRIPAD,M,CPM,"27851.0"
1970,PATTAMBI,E. R. GOPALON,M,CPI,"24419.0"
1970,PATTAMBI,K. GORINDANKUTTY,M,NCO,"2291.0"
1970,OTTAPALAM,P. P. KRISHNAN,M,CPM,"22056.0"
1970,OTTAPALAM,LEELA DAMODARA MENON,M,INC,"19817.0"
1970,OTTAPALAM,K. P. MENON,M,IND,"3535.0"
1970,SREEKRISHNAPURAM,C. GOVINDA PANICKER,M,CPM,"21647.0"
1970,SREEKRISHNAPURAM,K. SUKUMARAN UNNI,M,INC,"19114.0"
1970,MANNARGHAT,JOHN MANFORAN,M,CPM,"23633.0"
1970,MANNARGHAT,KRISHNAN,M,CPI,"19802.0"
1970,MANNARGHAT,NECHULLI BALAN,M,NCO,"3254.0"
1970,MANNARGHAT,P. A. SANKARAN,M,IND,"1416.0"
1970,PALGHAT,R. KRISHNAN,M,CPM,"23113.0"
1970,PALGHAT,A. CHANDRAN NAIR,M,IND,"17653.0"
1970,PALGHAT,O RA AGOPAL,M,BJS,"15646.0"
1970,PALGHAT,M. P. NARAYANA MENON,M,IND,"656.0"
1970,MALAMPUZHA,V. KRISHNADAS,M,CPM,"38358.0"
1970,MALAMPUZHA,C. M. UNDARAM,M,IND,"18505.0"
1970,CHITTUR,K. A. SIVAAMA BHARRATHY,M,SOP,"24579.0"
1970,CHITTUR,A. SUNNA SAHIB,M,NCO,"13152.0"
1970,CHITTUR,S. ARUMUGHOM,M,IND,"10666.0"
1970,CHITTUR,W. THIRUMALAISWAMY,M,IND,"8073.0"
1970,KOLLENGODE,C. VASUDEVA MENON,M,CPM,"29826.0"
1970,KOLLENGODE,K. A. CHANDRAN,M,NCO,"16357.0"
1970,KOLLENGODE,K. P. GANGA DHARAN,M,IND,"4475.0"
1970,KOLLENGODE,P. KOCHAPPAN,M,IND,"3356.0"
1970,ALATHUR,R. KRISHNAN,M,CPM,"34193.0"
1970,ALATHUR,P. M. ADULRAHIMAN,M,IND,"17735.0"
1970,ALATHUR,AVARAN,M,NCO,"3483.0"
1970,KUZHALMANNAM,P. KUNHAN,M,CPM,"31784.0"
1970,KUZHALMANNAM,K. CHANDRASEKHARASASTRY,M,RSP,"16230.0"
1970,KUZHALMANNAM,C. AYYAPPAN,M,NCO,"3237.0"
1970,KUZHALMANNAM,C. AYYAPPAN,M,NCO,"3237.0"
1970,KUZHALMANNAM,N. KANDAN,M,IND,"1257.0"
1970,CHELAKKARA,K. K. BALAKRISHAN,M,INC,"25270.0"
1970,CHELAKKARA,K. S. SANKARAN,M,CPM,"22964.0"
1970,CHELAKKARA,M. K. KUNJUMON,M,NCO,"3266.0"
1970,WADAKKANCHERY,A. S. N. NAMBISAN,M,CPM,"27066.0"
1970,WADAKKANCHERY,N. K. SESHAN,M,PSP,"25067.0"
1970,WADAKKANCHERY,THOMAS,M,NCO,"4595.0"
1970,WADAKKANCHERY,VELAYUDHAN,M,IND,"797.0"
1970,KUNNAMKULAM,T. K. KRISHNAN,M,CPM,"31767.0"
1970,KUNNAMKULAM,K. P. VISHWANATHAN,M,INC,"27439.0"
1970,KUNNAMKULAM,K. V. K. PANICKER,M,NCO,"4801.0"
1970,MANALUR,N. I. DEVASSYKUTTY,M,INC,"37463.0"
1970,MANALUR,A. V. ARYAN,M,CPM,"25992.0"
1970,TRICHUR,JOSEPH MUNDASSERY,M,IND,"25695.0"
1970,TRICHUR,P. A. ANTONY,M,INC,"23965.0"
1970,TRICHUR,C. C. GEORGE,M,NCO,"10331.0"
1970,TRICHUR,K. A. THOMAS,M,IND,"717.0"
1970,TRICHUR,M. K. RAGHAVAN,M,IND,"207.0"
1970,OLLUR,R. R. FRANCIS,M,INC,"31845.0"
1970,OLLUR,M. A. KARTHIKEYAN,M,CPM,"29406.0"
1970,OLLUR,JOHN MENACHERY,M,IND,"1762.0"
1970,OLLUR,A. T. MAMY,M,IND,"569.0"
1970,OLLUR,V. G. RAMAKRISHNAN,M,IND,"316.0"
1970,OLLUR,T. O. LONAPPAN,M,IND,"287.0"
1970,IRINJALAKKUDA,C. S. GANGADHARAN,M,KSP,"25543.0"
1970,IRINJALAKKUDA,C. K. RAJAN,M,CPI,"17729.0"
1970,IRINJALAKKUDA,M. P. KOCHIDEVASSY,M,NCO,"12237.0"
1970,IRINJALAKKUDA,P. V. VAREED,M,IND,"775.0"
1970,IRINJALAKKUDA,K. V. BELAYUDHAN,M,IND,"521.0"
1970,KODAKARA,C. ACHUTHA MENON,M,CPI,"23926.0"
1970,KODAKARA,N. V. SREEDHARAN,M,SOP,"20775.0"
1970,KODAKARA,T. P. SEETHARAMAN,M,NCO,"7360.0"
1970,KODAKARA,T. R. KUTHY MENON,M,IND,"718.0"
1970,KODAKARA,K. V. K. WARRIR,M,IND,"548.0"
1970,CHALAKKUDY,P. P. GEORGE,M,INC,"32223.0"
1970,CHALAKKUDY,T. L. JOSEPH,M,IND,"22794.0"
1970,CHALAKKUDY,P. J. KUNJUVAREED,M,IND,"2523.0"
1970,CHALAKKUDY,K. K. NAIR,M,IND,"500.0"
1970,CHALAKKUDY,M. A. RAPPAI,M,IND,"352.0"
1970,MALA,K. KARUNAKARAN,M,INC,"30364.0"
1970,MALA,VARGHESE MECHERY,M,IND,"19311.0"
1970,MALA,VARGHESE MECHERY,M,IND,"19311.0"
1970,MALA,A. D. JOSEPH,M,KEC,"1667.0"
1970,GURUYAYUR,V. VADAKKAN,M,IND,"26036.0"
1970,GURUYAYUR,V. VADAKKAN,M,IND,"26036.0"
1970,GURUYAYUR,B. V. SEETHI THANGAL,M,MUL,"20987.0"
1970,GURUYAYUR,T. RAMAKRISHNAN,M,NCO,"7788.0"
1970,GURUYAYUR,C. A. VASO,M,IND,"888.0"
1970,NATTIKA,V. K. GOPINATHAN,M,SOP,"28080.0"
1970,NATTIKA,V. K. GOPINATHAN,M,SOP,"28080.0"
1970,NATTIKA,K. S. NAIR,M,CPI,"26352.0"
1970,NATTIKA,M. A. CHAKRAPANI,M,BJS,"7272.0"
1970,NATTIKA,P. C. RAMAN,M,IND,"466.0"
1970,CRANGANORE,E. GOPALAKRISHNA MENON,M,CPI,"24819.0"
1970,CRANGANORE,E. GOPALAKRISHNA MENON,M,CPI,"24819.0"
1970,CRANGANORE,P. V. ABDUL KHADER,M,IND,"24287.0"
1970,CRANGANORE,P. K. M. HABEEB,M,IND,"3245.0"
1970,CRANGANORE,A. NARAYANAN,M,IND,"1536.0"
1970,CRANGANORE,M. VELAYUDHAN,M,ISP,"751.0"
1970,CRANGANORE,P. K. VIDYASAGARAN,M,IND,"305.0"
1970,ANKAMALI,A. P. KURIAN,M,CPM,"26626.0"
1970,ANKAMALI,G. AREEKAL,M,INC,"25320.0"
1970,ANKAMALI,E .T. AUGUSTIN,M,KEC,"7653.0"
1970,VADAKARA,BALAUANDAN,M,CPM,"32541.0"
1970,VADAKARA,K. A. BALAN,M,CPI,"29750.0"
1970,VADAKARA,K. HASSAN GANI,M,KEC,"666.0"
1970,VADAKARA,K. K. RAMAN,M,IND,"470.0"
1970,PARAVUR,K. T. GEORGE,M,INC,"28104.0"
1970,PARAVUR,K. T. GEORGE,M,INC,"28104.0"
1970,PARAVUR,P. GANGADHARAN,M,CPM,"26155.0"
1970,PARAVUR,K. V. NARAYANAN NAIR,M,IND,"3803.0"
1970,NARAKAL,M. K. RAGHAVAN,M,INC,"27973.0"
1970,NARAKAL,A. S. PURUSHOTHAMAN,M,CPM,"27237.0"
1970,NARAKAL,C. K. VASU,M,NCO,"3541.0"
1970,MATTANCHERRY,K. J. HERSEHAL,M,IND,"38580.0"
1970,MATTANCHERRY,M. P. MOHAMED JAFFARKHAN,M,MUL,"17460.0"
1970,PALLURUTHY,B. WELLINGDAN,M,IND,"33449.0"
1970,PALLURUTHY,M. A. SAROJINI,M,PSP,"24934.0"
1970,PALLURUTHY,X. J. KOLLACHERRY,M,NCO,"2607.0"
1970,PALLURUTHY,J. MATHEW,M,IND,"239.0"
1970,THRIPUNITHURA,PAUL P MANI,M,INC,"30466.0"
1970,THRIPUNITHURA,T. K. RAMAKRISHAN,M,CPM,"30106.0"
1970,THRIPUNITHURA,P. K. NARAYANAN,M,IND,"1816.0"
1970,THRIPUNITHURA,CHATHURUTHY,M,IND,"160.0"
1970,ERANAKULAM,A. L. JACOB,M,INC,"27159.0"
1970,ERANAKULAM,M. M. LAWRENCE,M,CPM,"22117.0"
1970,ERANAKULAM,K. J. A. OUSEPH,M,IND,"5175.0"
1970,ERANAKULAM,PAUL KATTIHARA,M,IND,"320.0"
1970,ERANAKULAM,C. N. KRISHNAN,M,IND,"272.0"
1970,ALWAYE,A. A. KOCHUNNY,M,INC,"30179.0"
1970,ALWAYE,M . K . A . HAMEED,M,IND,"28055.0"
1970,ALWAYE,A. A. ABDUL RAHIMAN,M,IND,"2976.0"
1970,PERUMBAVOOR,P. I. POULOSE,M,INC,"28682.0"
1970,PERUMBAVOOR,P. K/ GOPALAN NAIR,M,CPM,"24241.0"
1970,PERUMBAVOOR,NARAYANAPILLAI,M,IND,"2989.0"
1970,PERUMBAVOOR,K. A> KRISHNANKUTTY,M,IND,"859.0"
1970,KUNNATHUNAD,T. A. PARAMAN,M,RSP,"29940.0"
1970,KUNNATHUNAD,M. K. KRISHNAN,M,CPM,"26063.0"
