,YEAR,AC,CANDIDATE,SEX,PARTY,VOTES
8979,2016,65 WADAKKANCHERY,1 ANIL AKKARA,M,INC,65535.0
8980,2016,65 WADAKKANCHERY,2 MARY THOMAS,F,CPM,65492.0
8981,2016,65 WADAKKANCHERY,3 ADV. ULLAS BABU,M,BJP,26652.0
8982,2016,65 WADAKKANCHERY,4 NOTA,NOTA,NOTA,969.0
8983,2016,65 WADAKKANCHERY,5 GADDAFI A K,M,SDPI,477.0
8984,2016,65 WADAKKANCHERY,6 P K SUBRAMANIAN,M,BSP,419.0
8985,2016,65 WADAKKANCHERY,7 ANIL,M,IND,237.0
8986,2016,66 OLLUR,1 ADV. K. RAJAN,M,CPI,71666.0
8987,2016,66 OLLUR,2 M P VINCENT,M,INC,58418.0
8988,2016,66 OLLUR,3 P.K. SANTHOSH (LALA),M,BDJS,17694.0
8989,2016,66 OLLUR,4 NOTA,NOTA,NOTA,1151.0
8990,2016,66 OLLUR,5 MAJEED MULLAKARA,M,PDP,696.0
8991,2016,66 OLLUR,6 SAJIMON MANJAMATTAM,M,CPIM,334.0
8992,2016,66 OLLUR,7 VINCENT M  D. MAROTTIKKAL,M,IND,279.0
8993,2016,66 OLLUR,8 K. G. RAJAN,M,IND,267.0
8994,2016,66 OLLUR,9 V. N. ASOKAN,M,IND,214.0
8995,2016,67 THRISSUR,1 ADV.V S SUNILKUMAR,M,CPI,53664.0
8996,2016,67 THRISSUR,2 PADMAJA VENUGOPAL,F,INC,46677.0
8997,2016,67 THRISSUR,2 PADMAJA VENUGOPAL,F,INC,46677.0
8998,2016,67 THRISSUR,3 ADV. B GOPALAKRISHNAN,M,BJP,24748.0
8999,2016,67 THRISSUR,4 NOTA,NOTA,NOTA,1128.0
9000,2016,67 THRISSUR,5 DR. ANTONY J MALIAKAL,M,IND,256.0
9001,2016,67 THRISSUR,6 P.S.UNNIKRISHNAN,M,SP,226.0
9002,2016,67 THRISSUR,7 RAJI MANI,F,PDP,154.0
9003,2016,67 THRISSUR,8 S T PARAMASIVAN,M,IND,153.0
9004,2016,67 THRISSUR,9 M PRADEEPAN,M,SUCI,111.0
9005,2016,67 THRISSUR,10 SANTHAKUMARI K V,F,IGP,74.0
9006,2016,68 NATTIKA,1 GEETHA GOPI,F,CPI,70218.0
9007,2016,68 NATTIKA,2 K.V. DASAN,M,INC,43441.0
9008,2016,68 NATTIKA,3 T.V. BABU,M,BDJS,33650.0
9009,2016,68 NATTIKA,4 NOTA,NOTA,NOTA,903.0
9010,2016,68 NATTIKA,5 ARUMUGHAN SNEHATHEERAM,M,PDP,534.0
9011,2016,68 NATTIKA,6 A.K. SANTHOSH,M,BSP,530.0
9012,2016,68 NATTIKA,7 T.K.PRASAD,M,IND,502.0
9013,2016,68 NATTIKA,8 N.M. PUSHPANGADHAN,M,CPIM,253.0
9014,2016,68 NATTIKA,9 CHANDRAN VAKEEL,M,IND,168.0
9015,2016,68 NATTIKA,10 NINU K. B.,F,IND,163.0
9016,2016,68 NATTIKA,11 SIVADAS N,M,IGP,150.0
9017,2016,69 KAIPAMANGALAM,1 E T TAISON MASTER,M,CPI,66824.0
9018,2016,69 KAIPAMANGALAM,2 M T MUHAMMED NAHAS,M,RSP,33384.0
9019,2016,69 KAIPAMANGALAM,3 UNNIKRISHNAN THASHNATH,M,BDJS,30041.0
9020,2016,69 KAIPAMANGALAM,4 K K SHAJAHAN,M,WPOI,2002.0
9021,2016,69 KAIPAMANGALAM,5 ABDUL KAREEM P M,M,PDP,624.0
9022,2016,69 KAIPAMANGALAM,6 NOTA,NOTA,NOTA,565.0
9023,2016,69 KAIPAMANGALAM,7 K H MOHAMMED RAFEEK,M,SDP,564.0
9024,2016,69 KAIPAMANGALAM,8 P A KUTTAPPAN,M,IND,257.0
9025,2016,69 KAIPAMANGALAM,9 BIJU ITTITHARA,M,IND,238.0
9026,2016,69 KAIPAMANGALAM,10 N D VENU,M,CPIM,227.0
9027,2016,70 IRINJALAKKUDA,1 PROF. K.U. ARUNAN (E),M,CPM,59730.0
9028,2016,70 IRINJALAKKUDA,2 ADV. THOMAS UNNIYADAN,M,KEC(M),57019.0
9029,2016,70 IRINJALAKKUDA,3 SANTHOSH CHERAKULAM,M,BJP,30420.0
9030,2016,70 IRINJALAKKUDA,4 NOTA,NOTA,NOTA,857.0
9031,2016,70 IRINJALAKKUDA,5 V.C. UNNIKRISHNAN,M,BSP,639.0
9032,2016,70 IRINJALAKKUDA,6 DAVIS CHATHELI,M,IND,345.0
9033,2016,70 IRINJALAKKUDA,7 AYYAPPAN MANAYKAL,M,CPIM,314.0
9034,2016,71 PUTHUKKAD,1 PROF.C.RAVEENDRANATH,M,CPM,79464.0
9035,2016,71 PUTHUKKAD,2 SUNDARAN KUNNATHULLY,M,INC,40986.0
9036,2016,71 PUTHUKKAD,3 A NAGESH(PARAMESWARAN),M,BJP,35833.0
9037,2016,71 PUTHUKKAD,4 NOTA,NOTA,NOTA,779.0
9038,2016,71 PUTHUKKAD,5 ASIF NIYAS,M,PDP,519.0
9039,2016,71 PUTHUKKAD,6 C.V.VIJAYAN,M,IND,431.0
9040,2016,71 PUTHUKKAD,7 SANTHOSH POLAKULATH,M,SHS,239.0
9041,2016,71 PUTHUKKAD,8 JAYAN KONIKKARA,M,CPIM,237.0
9042,2016,71 PUTHUKKAD,9 SANTHOSH IYTHADAN,M,IND,233.0
9043,2016,72 CHALAKKUDY,1 B. D. DEVASSY,M,CPM,74251.0
9044,2016,72 CHALAKKUDY,2 T. U. RADHAKRISHNAN,M,INC,47603.0
9045,2016,72 CHALAKKUDY,3 UNNIKRISHNAN. K. A,M,BDJS,26229.0
9046,2016,72 CHALAKKUDY,4 NOTA,NOTA,NOTA,739.0
9047,2016,72 CHALAKKUDY,5 AYYAPPAN VAZHAVALAPPIL,M,BSP,561.0
9048,2021,1 MANJESHWAR,1 A K M ASHRAF,M,IUML,65758.0
9049,2021,1 MANJESHWAR,2 K SURENDRAN,M,BJP,65013.0
9050,2021,1 MANJESHWAR,3 V V RAMESHAN,M,CPI(M),40639.0
9051,2021,1 MANJESHWAR,4 NOTA,NOTA,NOTA,387.0
9052,2021,1 MANJESHWAR,5 PRAVEEN KUMAR S,M,ADHRMPI,251.0
9053,2021,1 MANJESHWAR,6 SURENDRAN M S/O PADMAVATHI M,M,IND,197.0
9054,2021,1 MANJESHWAR,7 JOHN D SOUZA I,M,IND,181.0
9055,2021,2 KASARAGOD,1 N A NELLIKKUNNU,M,IUML,63296.0
9056,2021,2 KASARAGOD,2 ADV K SHREEKANTH,M,BJP,50395.0
9057,2021,2 KASARAGOD,3 M A LATHEEF,M,INL,28323.0
9058,2021,2 KASARAGOD,4 VIJAYA K P,M,BSP,679.0
9059,2021,2 KASARAGOD,5 NOTA,NOTA,NOTA,639.0
9060,2021,2 KASARAGOD,6 RANJITH RAJ M,M,ADHRMPI,555.0
9061,2021,2 KASARAGOD,7 NISHANTH KUMAR I B,M,IND,417.0
9062,2021,2 KASARAGOD,8 SUDHAKARAN K,M,IND,196.0
9063,2021,3 UDMA,1 C H KUNHAMBU,M,CPI(M),78664.0
9064,2021,3 UDMA,2 BALAKRISHNAN PERIYE,M,INC,65342.0
9065,2021,3 UDMA,3 A VELAYUDHAN,M,BJP,20360.0
9066,2021,3 UDMA,4 NOTA,NOTA,NOTA,434.0
9067,2021,3 UDMA,5 RAMESHAN K,M,IND,207.0
9068,2021,3 UDMA,6 GOVINDAN B ALINTHAZE,M,APOI,194.0
9069,2021,3 UDMA,7 KUNHAMBU K S/O KUTTAPPAN K C,M,IND,140.0
9070,2021,4 KANHANGAD,1 E CHANDRASHEKARAN,M,CPI,84615.0
9071,2021,4 KANHANGAD,2 P V SURESH,M,INC,57476.0
9072,2021,4 KANHANGAD,3 BALRAJ,M,BJP,21570.0
9073,2021,4 KANHANGAD,4 ABDUL SAMAD. T S/O T KUNHAMU HAJI,M,SDPI,775.0
9074,2021,4 KANHANGAD,5 NOTA,NOTA,NOTA,637.0
9075,2021,4 KANHANGAD,6 AUGUSTIN,M,IND,532.0
9076,2021,4 KANHANGAD,7 KRISHNAN PARAPPACHAL,M,IND,357.0
9077,2021,4 KANHANGAD,8 SURESH. B C S/O CHENIYAN NAIK,M,IND,277.0
9078,2021,4 KANHANGAD,9 SREENATH SASI. T C V,M,IND,219.0
9079,2021,4 KANHANGAD,10 RESHMA KARIVEDAKAM,F,ADHRMPI,185.0
9080,2021,4 KANHANGAD,11 MANOJ THOMAS,M,IND,105.0
9081,2021,4 KANHANGAD,12 T ABDUL SAMAD S/O T KUNHIKOYA HAJI,M,JD(U),87.0
9082,2021,5 TRIKARIPUR,1 M RAJAGOPALAN,M,CPI(M),86151.0
9083,2021,5 TRIKARIPUR,2 M P JOSEPH,M,KEC,60014.0
9084,2021,5 TRIKARIPUR,3 SHIBIN T V,M,BJP,10961.0
9085,2021,5 TRIKARIPUR,4 LIYAKATHALI P,M,SDPI,1211.0
9086,2021,5 TRIKARIPUR,5 T MAHESH MASTER,M,WPOI,817.0
9087,2021,5 TRIKARIPUR,6 NOTA,NOTA,NOTA,558.0
9088,2021,5 TRIKARIPUR,7 JOY JOHN,M,IND,362.0
9089,2021,5 TRIKARIPUR,8 M V JOSEPH,M,IND,218.0
9090,2021,5 TRIKARIPUR,9 SUDHAN VELLARIKKUND,M,ADHRMPI,116.0
9091,2021,6 PAYYANNUR,1 T I MADHUSOODANAN,M,CPI(M),93695.0
9092,2021,6 PAYYANNUR,2 M PRADEEP KUMAR,M,INC,43915.0
9093,2021,6 PAYYANNUR,3 ADV K K SREEDHARAN,M,BJP,11308.0
9094,2021,6 PAYYANNUR,4 NOTA,NOTA,NOTA,686.0
9095,2021,6 PAYYANNUR,5 ABHILASH K V,M,IND,341.0
9096,2021,7 KALLIASSERI,1 M VIJIN,M,CPI(M),88252.0
9097,2021,7 KALLIASSERI,2 ADV. BRIJESH KUMAR,M,INC,43859.0
9098,2021,7 KALLIASSERI,3 ARUN KAITHAPRAM,M,BJP,11365.0
9099,2021,7 KALLIASSERI,4 FAIZAL MADAYI,M,WPOI,1169.0
9100,2021,7 KALLIASSERI,5 NOTA,NOTA,NOTA,666.0
9101,2021,7 KALLIASSERI,6 BRIJESHKUMAR M. S/O AMBU,M,IND,274.0
9102,2021,8 TALIPARAMBA,1 M V GOVINDAN MASTER,M,CPI(M),92870.0
9103,2021,8 TALIPARAMBA,2 ADV. V P ABDUL RASHEED,M,INC,70181.0
9104,2021,8 TALIPARAMBA,3 A P GANGADHARAN,M,BJP,13058.0
9105,2021,8 TALIPARAMBA,4 NOTA,NOTA,NOTA,789.0
9106,2021,8 TALIPARAMBA,5 SHIJITH K O P,M,IND,508.0
9107,2021,8 TALIPARAMBA,6 ABDUL RASHEED S/O ISMAIL,M,IND,365.0
9108,2021,8 TALIPARAMBA,7 C BALAKRISHNAN YADAV,M,IND,191.0
9109,2021,8 TALIPARAMBA,8 GOVINDAN KARAYAPATH,M,IND,150.0
9110,2021,9 IRIKKUR,1 ADV. SAJEEV JOSEPH,M,INC,76764.0
9111,2021,9 IRIKKUR,2 SAJI KUTTIYANIMATTAM,M,KEC(M),66754.0
9112,2021,9 IRIKKUR,3 ANIAMMA TEACHER,F,BJP,7825.0
9113,2021,9 IRIKKUR,4 NOTA,NOTA,NOTA,459.0
9114,2021,9 IRIKKUR,5 CHACKO KARIMBIL,M,IND,311.0
9115,2021,9 IRIKKUR,6 SAJAN KUTTIYANIKKAL,M,IND,275.0
9116,2021,9 IRIKKUR,7 JOY JOHN,M,IND,128.0
9117,2021,10 AZHIKODE,1 K V SUMESH,M,CPI(M),65794.0
9118,2021,10 AZHIKODE,2 K M SHAJI,M,IUML,59653.0
9119,2021,10 AZHIKODE,3 K RANJITH,M,BJP,15741.0
9120,2021,10 AZHIKODE,4 ABDUL JABBAR K K,M,SDPI,2357.0
9121,2021,10 AZHIKODE,5 NOTA,NOTA,NOTA,517.0
9122,2021,10 AZHIKODE,6 K M SHAJI (MAMBA),M,IND,277.0
9123,2021,10 AZHIKODE,7 RESMI RAVI,F,SUCI,226.0
9124,2021,10 AZHIKODE,8 SUMESH M (MAUVERY HOUSE),M,IND,180.0
9125,2021,10 AZHIKODE,9 PRASAD V P,M,IND,104.0
9126,2021,10 AZHIKODE,10 PAVITHRAN KURIKKALOT,M,IND,48.0
9127,2021,11 KANNUR,1 RAMACHANDRAN KADANNAPPALLI,M,C(S),60313.0
9128,2021,11 KANNUR,2 SATHEESHAN PACHENI,M,INC,58568.0
9129,2021,11 KANNUR,3 ARCHANA VANDICHAL,F,BJP,11581.0
9130,2021,11 KANNUR,4 B SHAMSUDHEEN MOULAVI,M,SDPI,2069.0
9131,2021,11 KANNUR,5 T K GANESH BABU,M,NWLBRP,716.0
9132,2021,11 KANNUR,6 NOTA,NOTA,NOTA,504.0
9133,2021,11 KANNUR,7 SATHEESAN P,M,IND,147.0
9134,2021,11 KANNUR,8 RAMACHANDRAN P V,M,IND,107.0
9135,2021,11 KANNUR,9 N K SURENDRAN,M,IND,84.0
9136,2021,12 DHARMADAM,1 PINARAYI VIJAYAN,M,CPI(M),95522.0
9137,2021,12 DHARMADAM,2 C. RAGHUNATHAN,M,INC,45399.0
9138,2021,12 DHARMADAM,3 C. K. PADMANABHAN,M,BJP,14623.0
9139,2021,12 DHARMADAM,4 BASHEER KANNADIPARAMBA,M,SDPI,2280.0
9140,2021,12 DHARMADAM,4 BASHEER KANNADIPARAMBA,M,SDPI,2280.0
9141,2021,12 DHARMADAM,5 VALAYAR BHAGYAVATHI,F,IND,1753.0
9142,2021,12 DHARMADAM,6 NOTA,NOTA,NOTA,400.0
9143,2021,12 DHARMADAM,7 CHOVVA RAGHUNATHAN,M,IND,137.0
9144,2021,12 DHARMADAM,8 C. P. MAHAROOF,M,IND,72.0
9145,2021,12 DHARMADAM,9 VADI HARINDRAN,M,IND,61.0
9146,2021,13 THALASSERY,1 ADV. A. N. SHAMSEER,M,CPI(M),81810.0
9147,2021,13 THALASSERY,2 M. P. ARAVINDAKSHAN,M,INC,45009.0
9148,2021,13 THALASSERY,3 NOTA,NOTA,NOTA,2313.0
9149,2021,13 THALASSERY,4 SHAMSEER IBRAHIM,M,WPOI,1963.0
9150,2021,13 THALASSERY,5 C. O. T. NASEER,M,IND,1163.0
9151,2021,13 THALASSERY,5 C. O. T. NASEER,M,IND,1163.0
9152,2021,13 THALASSERY,6 ARAVINDHAKSHAN S/O KAUSU,M,IND,533.0
9153,2021,13 THALASSERY,7 HARIDASAN,M,IND,198.0
9154,2021,14 KUTHUPARAMBA,1 K.P. MOHANAN,M,LJD,70626.0
9155,2021,14 KUTHUPARAMBA,2 POTTANKANDI ABDULLA,M,IUML,61085.0
9156,2021,14 KUTHUPARAMBA,3 C. SADANANDAN MASTER,M,BJP,21212.0
9157,2021,14 KUTHUPARAMBA,4 MOHANAN KUNHIPARAMBATH MEETHAL,M,IND,1360.0
9158,2021,14 KUTHUPARAMBA,5 MOHANAN K.P. KAITHAVECHA PARAMBATH,M,IND,543.0
9159,2021,14 KUTHUPARAMBA,6 NOTA,NOTA,NOTA,494.0
9160,2021,14 KUTHUPARAMBA,7 ABDULLA PUTHIYAPARAMBATH,M,IND,389.0
9161,2021,15 MATTANNUR,1 K K SHAILAJA TEACHER,F,CPI(M),96129.0
9162,2021,15 MATTANNUR,1 K K SHAILAJA TEACHER,F,CPI(M),96129.0
9163,2021,15 MATTANNUR,2 ILLIKKAL AUGUSTHY,M,RSP,35166.0
9164,2021,15 MATTANNUR,3 BIJU ELAKKUZHI,M,BJP,18223.0
9165,2021,15 MATTANNUR,4 RAFEEK KEECHERY,M,SDPI,4201.0
9166,2021,15 MATTANNUR,5 NOTA,NOTA,NOTA,796.0
9167,2021,15 MATTANNUR,6 AGUSTHY N A,M,IND,619.0
9168,2021,16 PERAVOOR,1 ADV. SUNNY JOSEPH,M,INC,66706.0
9169,2021,16 PERAVOOR,2 K V SAKKEER HUSSAIN,M,CPI(M),63534.0
9170,2021,16 PERAVOOR,3 SMITHA JAYAMOHAN,F,BJP,9155.0
9171,2021,16 PERAVOOR,4 A C JALALUDDEEN,M,SDPI,1541.0
9172,2021,16 PERAVOOR,5 NOTA,NOTA,NOTA,404.0
9173,2021,16 PERAVOOR,6 SAKKEER HUSSAIN S/O HAMSA,M,IND,243.0
9174,2021,16 PERAVOOR,7 SUNNY VAZHAKKAMALAYIL,M,IND,121.0
9175,2021,16 PERAVOOR,8 SAKKEER E K S/O ASIYA,M,IND,116.0
9176,2021,16 PERAVOOR,9 P K SAJI,M,NWLBRP,106.0
9177,2021,16 PERAVOOR,10 JOHN PALLIKKAMALIL,M,SDC,92.0
9178,2021,16 PERAVOOR,11 SUNNY MUTHUKULATHEL,M,IND,60.0
9179,2021,16 PERAVOOR,12 NARAYANAKUMAR,M,IND,60.0
9180,2021,17 MANANTHAVADY,1 O.R.KELU,M,CPI(M),72536.0
9181,2021,17 MANANTHAVADY,2 P.K.JAYALAKSHMI,F,INC,63254.0
9182,2021,17 MANANTHAVADY,3 PALLIYARA MUKUNDAN,M,BJP,13142.0
9183,2021,17 MANANTHAVADY,4 BABITHA SREENU,F,SDPI,1992.0
9184,2021,17 MANANTHAVADY,5 NOTA,NOTA,NOTA,797.0
9185,2021,17 MANANTHAVADY,6 LAKSHMI,F,IND,382.0
9186,2021,17 MANANTHAVADY,7 KELU K.K. S/O KUNKAN,M,IND,288.0
9187,2021,17 MANANTHAVADY,8 VIJAYA CHELOOR,F,BSP,190.0
9188,2021,18 SULTHANBATHERY,1 I.C BALAKRISHNAN,M,INC,81077.0
9189,2021,18 SULTHANBATHERY,2 M.S VISWANATHAN,M,CPI(M),69255.0
9190,2021,18 SULTHANBATHERY,3 C.K JANU,F,BJP,15198.0
9191,2021,18 SULTHANBATHERY,4 NOTA,NOTA,NOTA,1160.0
9192,2021,18 SULTHANBATHERY,5 ONDAN PANIYAN,M,IND,742.0
9193,2021,19 KALPETTA,1 ADV.T SIDDIQU,M,INC,70252.0
9194,2021,19 KALPETTA,2 M.V.SHREYAMSKUMAR,M,LJD,64782.0
9195,2021,19 KALPETTA,3 SUBEESH T M,M,BJP,14113.0
9196,2021,19 KALPETTA,4 ASWIN BHIMNATH,M,BSP,928.0
9197,2021,19 KALPETTA,5 NOTA,NOTA,NOTA,828.0
9198,2021,19 KALPETTA,6 T.SIDIQUE S/O ABDULLA,M,IND,641.0
9199,2021,19 KALPETTA,7 SUNIL VAIDYAR,M,ADHRMPI,455.0
9200,2021,19 KALPETTA,8 SHYLESH.K,M,IND,210.0
9201,2021,20 VADAKARA,1 K.K.REMA,F,RMPOI,65093.0
9202,2021,20 VADAKARA,2 MANAYATH CHANDRAN,M,LJD,57602.0
9203,2021,20 VADAKARA,3 ADVOCATE M. RAJESH KUMAR,M,BJP,10225.0
9204,2021,20 VADAKARA,4 MUSTHAFA PALERI,M,SDPI,2836.0
9205,2021,20 VADAKARA,5 NOTA,NOTA,NOTA,353.0
9206,2021,20 VADAKARA,6 GANGADHARAN MADAPPALLY,M,IND,186.0
9207,2021,20 VADAKARA,7 K.T.K RAMA PADANNAYIL,F,IND,137.0
9208,2021,20 VADAKARA,8 RAMA KUNIYIL,F,IND,126.0
9209,2021,20 VADAKARA,9 VELLUPARAMBATH CHANDRAN,M,IND,63.0
9210,2021,20 VADAKARA,10 RAMA CHERIYA KAYYIL,F,IND,52.0
9211,2021,21 KUTTIADI,1 K P KUNHAMMED KUTTI MASTER,M,CPI(M),80143.0
9212,2021,21 KUTTIADI,2 PARAKKAL ABDULLA,M,IUML,79810.0
9213,2021,21 KUTTIADI,3 P P MURALI MASTER,M,BJP,9139.0
9214,2021,21 KUTTIADI,4 NOTA,NOTA,NOTA,296.0
9215,2021,21 KUTTIADI,5 SURESH BABU M K,M,IND,128.0
9216,2021,21 KUTTIADI,6 V P PRATHEESH,M,IND,108.0
9217,2021,21 KUTTIADI,7 K K KUNHAMMAD KUTTY,M,IND,80.0
9218,2021,21 KUTTIADI,8 ABDULLA S/O POKKER,M,IND,75.0
9219,2021,22 NADAPURAM,1 E. K. VIJAYAN,M,CPI,83293.0
9220,2021,22 NADAPURAM,2 ADV. K. PRAVEEN KUMAR,M,INC,79257.0
9221,2021,22 NADAPURAM,3 M. P. RAJAN,M,BJP,10538.0
9222,2021,22 NADAPURAM,4 K. K. NASAR MASTER,M,SDPI,1676.0
9223,2021,22 NADAPURAM,5 NOTA,NOTA,NOTA,316.0
9224,2021,22 NADAPURAM,6 T.PRAVEEN KUMAR S/O KANNAN,M,IND,258.0
9225,2021,22 NADAPURAM,7 SREEDHARAN K K,M,NALAP,165.0
9226,2021,23 QUILANDY,1 KANATHIL JAMEELA,F,CPI(M),75628.0
9227,2021,23 QUILANDY,2 N. SUBRAMANIYAN,M,INC,67156.0
9228,2021,23 QUILANDY,3 N.P. RADHAKRISHNAN,M,BJP,17555.0
9229,2021,23 QUILANDY,4 JAMEELA. P.P.,F,IND,651.0
9230,2021,23 QUILANDY,5 NOTA,NOTA,NOTA,492.0
9231,2021,23 QUILANDY,6 SUBRAHMANYAN KANARAN,M,IND,381.0
9232,2021,23 QUILANDY,7 PRAVEEN CHERUVATH,M,SUCI,221.0
9233,2021,24 PERAMBRA,1 T.P. RAMAKRISHNAN,M,CPI(M),86023.0
9234,2021,24 PERAMBRA,2 C H EBRAHIMKUTTY S/O KUNJAMMED,M,IND,63431.0
9235,2021,24 PERAMBRA,3 ADV. K V SUDHEER,M,BJP,11165.0
9236,2021,24 PERAMBRA,4 ISMAIL KAMMANA,M,SDPI,1465.0
9237,2021,24 PERAMBRA,5 IBRAHIMKUTTY M S/O POKKER,M,IND,915.0
9238,2021,24 PERAMBRA,6 NOTA,NOTA,NOTA,458.0
9239,2021,24 PERAMBRA,7 V K CHANDRAN,M,IND,280.0
9240,2021,25 BALUSSERI,1 ADV. K.M. SACHINDEV,M,CPI(M),91839.0
9241,2021,25 BALUSSERI,2 DHARMAJAN BOLGATTY,M,INC,71467.0
9242,2021,25 BALUSSERI,3 LIBIN BALUSSERY,M,BJP,16490.0
9243,2021,25 BALUSSERI,4 CHANDRIKA,F,WPOI,889.0
9244,2021,25 BALUSSERI,5 JOBISH BALUSSERY,M,BSP,476.0
9245,2021,25 BALUSSERI,6 NOTA,NOTA,NOTA,431.0
9246,2021,25 BALUSSERI,7 DHARMENDRAN,M,IND,247.0
9247,2021,25 BALUSSERI,8 MOHANDAS UNNIKULAM,M,RPI(A),115.0
9248,2021,26 ELATHUR,1 A .K SASEENDRAN,M,NCP,83639.0
9249,2021,26 ELATHUR,2 ZULPHIKAR MAYOORI,M,IND,45137.0
9250,2021,26 ELATHUR,3 T P JAYACHANDRAN MASTER,M,BJP,32010.0
9251,2021,26 ELATHUR,4 TAHIR MOKKANDI,M,WPOI,2000.0
9252,2021,26 ELATHUR,5 NOTA,NOTA,NOTA,984.0
9253,2021,26 ELATHUR,6 RADHAKRISHNAN P K,M,IND,580.0
9254,2021,27 KOZHIKODE NORTH,1 THOTTATHIL RAVINDRAN,M,CPI(M),59124.0
9255,2021,27 KOZHIKODE NORTH,2 K M ABHIJITH,M,INC,46196.0
9256,2021,27 KOZHIKODE NORTH,3 M T RAMESH,M,BJP,30952.0
9257,2021,27 KOZHIKODE NORTH,4 NOTA,NOTA,NOTA,516.0
9258,2021,27 KOZHIKODE NORTH,5 N ABHIJITH,M,IND,328.0
9259,2021,27 KOZHIKODE NORTH,6 K RAHIM,M,SUCI,156.0
9260,2021,27 KOZHIKODE NORTH,7 A RAMESH,M,IND,104.0
9261,2021,27 KOZHIKODE NORTH,8 V P RAMESH,M,IND,96.0
9262,2021,27 KOZHIKODE NORTH,9 URANDIYIL RAVEENDRAN,M,IND,90.0
9263,2021,28 KOZHIKODE SOUTH,1 AHAMMAD DEVARKOVIL,M,INL,52557.0
9264,2021,28 KOZHIKODE SOUTH,2 ADV. NOORBEENA RASHEED,F,IUML,40098.0
9265,2021,28 KOZHIKODE SOUTH,3 NAVYA HARIDAS,F,BJP,24873.0
9266,2021,28 KOZHIKODE SOUTH,4 NOTA,NOTA,NOTA,603.0
9267,2021,28 KOZHIKODE SOUTH,5 ADV. MUBEENA,F,IND,513.0
9268,2021,28 KOZHIKODE SOUTH,6 P. HAREENDRANATH,M,DSJP,410.0
9269,2021,29 BEYPORE,1 ADV. P. A MOHAMED RIYAS,M,CPI(M),82165.0
9270,2021,29 BEYPORE,2 ADV. P. M NIYAS,M,INC,53418.0
9271,2021,29 BEYPORE,3 ADV. PRAKASHBABU,M,BJP,26267.0
9272,2021,29 BEYPORE,4 JAMAL CHALIYAM,M,SDPI,2029.0
9273,2021,29 BEYPORE,5 NOTA,NOTA,NOTA,621.0
9274,2021,29 BEYPORE,6 ABDUL GAFOOR K. K,M,BSP,272.0
9275,2021,29 BEYPORE,7 P. P MUHAMMAD RIYAS S/O MAMUKKOYA,M,IND,165.0
9276,2021,29 BEYPORE,8 E.M NIYAS S/O SALEEM BABU,M,IND,162.0
9277,2021,29 BEYPORE,9 NIYAS K S/O KOYA KUNIYIL,M,IND,111.0
9278,2021,30 KUNNAMANGALAM,1 ADV. P. T. A RAHIM,M,IND,85138.0
9279,2021,30 KUNNAMANGALAM,2 DINESH PERUMANNA,M,IND,74862.0
9280,2021,30 KUNNAMANGALAM,3 ADV: V.K. SAJEEVAN,M,BJP,27672.0
9281,2021,30 KUNNAMANGALAM,4 ABDUL VAHID,M,SDPI,1299.0
9282,2021,30 KUNNAMANGALAM,5 E. P. ANWAR SADATH,M,WPOI,1057.0
9283,2021,30 KUNNAMANGALAM,6 DINESHAN PAKKATH,M,IND,1021.0
9284,2021,30 KUNNAMANGALAM,7 NOTA,NOTA,NOTA,864.0
9285,2021,30 KUNNAMANGALAM,8 ABDUL RAHEEM S/O. HASSAN KOYA,M,IND,738.0
9286,2021,30 KUNNAMANGALAM,9 BABU K G,M,IND,724.0
9287,2021,30 KUNNAMANGALAM,10 DINESAN MUNDAKKAL,M,IND,225.0
9288,2021,30 KUNNAMANGALAM,11 ABDUL RAHEEM P S/O. ABDUL KAREEM,M,IND,222.0
9289,2021,31 KODUVALLY,1 DR. M.K MUNEER,M,IUML,72336.0
9290,2021,31 KODUVALLY,2 KARAT RAZACK,M,IND,65992.0
9291,2021,31 KODUVALLY,3 T BALASOMAN,M,BJP,9498.0
9292,2021,31 KODUVALLY,4 MUSTHAFA KOMMERI,M,SDPI,1769.0
9293,2021,31 KODUVALLY,5 ABDUL RAZAK K S/O AHMAD KUTTY,M,IND,381.0
9294,2021,31 KODUVALLY,6 ABDUL RAZAK S/O MUHAMMED,M,IND,325.0
9295,2021,31 KODUVALLY,7 NOTA,NOTA,NOTA,269.0
9296,2021,31 KODUVALLY,8 MUNEER M.K S/O MUHAMMED,M,IND,228.0
9297,2021,31 KODUVALLY,9 LAKSHMANAN.K.P.THAMARASSERY,M,IND,104.0
9298,2021,31 KODUVALLY,10 SALEEM NECHOLE,M,IND,92.0
9299,2021,31 KODUVALLY,11 ABDUL MUNEER,M,IND,86.0
9300,2021,31 KODUVALLY,12 SHAHIN K C,M,SMFB,74.0
9301,2021,32 THIRUVAMBADY,1 LINTO JOSEPH,M,CPI(M),67867.0
9302,2021,32 THIRUVAMBADY,2 C. P. CHERIYA MUHAMMED,M,IUML,63224.0
9303,2021,32 THIRUVAMBADY,2 C. P. CHERIYA MUHAMMED,M,IUML,63224.0
9304,2021,32 THIRUVAMBADY,3 BABY AMBATTU,M,BJP,7794.0
9305,2021,32 THIRUVAMBADY,4 SUNNY. V. JOSEPH,M,IND,1847.0
9306,2021,32 THIRUVAMBADY,5 K. P. CHERIYA MUHAMMED S/O KUNHOYI,M,IND,1121.0
